,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,cruise_control
9095,Kia,NIRO HYBRID,117000.0,2021,1,141.0,0,petrol,1.6,0,1,0,0,1
9096,Toyota,COROLLA,107000.0,2019,0,98.0,0,hybrid,1.8,0,1,1,0,0
9097,Citroen,C4,74825.0,2021,1,130.0,0,petrol,1.2,0,0,0,0,0
9098,Renault,MEGANE,59900.0,2020,1,116.0,0,diesel,1.5,0,1,0,0,1
9099,Lexus,GS300H,73000.0,2015,2,181.0,0,hybrid,2.5,0,1,1,0,0
9100,Hyundai,IONIQ,102900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0
9101,Mazda,3,112900.0,2021,1,165.0,0,petrol,2.0,0,1,0,0,1
9102,Skoda,SUPERB,89900.0,2017,2,180.0,0,petrol,1.8,0,1,0,1,1
9103,Renault,MEGANE,61999.0,2019,2,116.0,0,diesel,1.5,0,1,0,0,1
9104,Kia,XCEED,96600.0,2021,1,140.0,0,petrol,1.4,0,1,1,1,0
9105,Toyota,RAV4,135400.0,2019,1,178.0,0,hybrid,2.5,0,1,0,1,0
9106,Audi,Q3,172000.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1
9107,Cadillac,XT6,294999.0,2023,1,310.0,0,petrol,3.6,1,1,0,0,1
9108,Audi,Q2,100000.0,2019,2,116.0,0,petrol,1.0,0,1,0,0,1
9109,Skoda,KODIAQ,142000.0,2020,1,150.0,0,petrol,1.5,0,1,0,0,1
9110,Chevrolet,SPARK,63000.0,2020,2,98.0,0,electric,1.4,1,1,1,0,0
9111,Audi,A4,98000.0,2017,3,190.0,0,petrol,2.0,0,1,0,0,1
9112,Ford,EXPLORER,5000.0,2014,1,290.0,1,petrol,3.5,1,0,1,0,1
9113,Audi,A7,450000.0,2023,1,340.0,1,petrol,3.0,1,1,1,0,0
9114,Skoda,SUPERB,205000.0,2022,1,156.0,0,hybrid,1.4,1,1,0,0,0
9115,Citroen,JUMPY SHORTMEDIUM,118975.0,2020,1,149.0,0,diesel,2.0,1,0,1,1,0
9116,Volvo,XC90,33000.0,2010,6,238.0,1,petrol,3.2,1,1,0,0,0
9117,Skoda,SUPERB,135000.0,2021,1,150.0,0,petrol,1.5,1,1,0,0,1
9118,Abarth,500C,45000.0,2011,10,135.0,0,petrol,1.4,1,1,0,0,0
9119,Toyota,YARIS,154900.0,2024,0,116.0,0,petrol,1.5,0,1,0,0,1
9120,Hyundai,I20 CROSS,57000.0,2017,2,100.0,0,petrol,1.4,1,0,1,0,0
9121,Kia,RIO,23000.0,2015,2,109.0,0,petrol,1.4,1,0,0,0,0
9122,BMW,2 SERIES,159900.0,2021,2,136.0,0,petrol,1.5,0,1,1,1,0
9123,Renault,MEGANE,71900.0,2019,1,116.0,0,diesel,1.5,0,1,0,1,1
9124,Kia,SPORTAGE,89999.0,2020,3,136.0,0,diesel,1.6,0,0,1,0,0
9125,Porsche,718 BOXSTER,599000.0,2024,0,299.0,0,petrol,2.0,0,1,1,0,0
9126,Toyota,COROLLA,103900.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0
9127,Hyundai,IONIQ,105000.0,2021,1,141.0,0,hybrid,1.6,1,0,1,0,0
9128,Hyundai,I10,72900.0,2021,1,84.0,0,petrol,1.2,0,0,0,0,0
9129,Skoda,KODIAQ,129999.0,2021,3,150.0,0,petrol,1.5,0,1,0,0,1
9130,Jeep,WRANGLER,210000.0,2020,2,272.0,1,petrol,2.0,1,1,1,0,0
9131,Volvo,XC90,195825.0,2017,1,407.0,1,hybrid,2.0,1,0,0,1,0
9132,Volkswagen,TRANSPORTER,28000.0,2005,2,130.0,0,diesel,2.5,0,0,0,0,0
9133,Hyundai,SANTA FE,30000.0,2008,2,189.0,1,petrol,2.7,1,1,0,0,0
9134,Volkswagen,CRAFTER,185000.0,2022,2,177.0,0,diesel,2.0,1,0,1,0,1
9135,Kia,CEED,20000.0,2017,2,136.0,0,diesel,1.6,1,1,0,1,0
9136,Lexus,ES300H,28800.0,2020,1,178.0,0,hybrid,2.5,1,0,0,0,1
9137,Volvo,944,3000.0,1994,1,112.0,0,petrol,2.3,1,0,0,0,0
9138,Hyundai,I30CW,12500.0,2010,4,126.0,0,petrol,1.6,1,0,0,0,0
9139,Mercedes-Benz,CLA,329000.0,2021,1,306.0,1,petrol,2.0,1,1,1,0,0
9140,Subaru,XV,96000.0,2020,1,152.0,1,petrol,2.0,0,1,0,0,1
9141,Renault,MEGANE,50025.0,2017,3,110.0,0,diesel,1.5,1,1,0,1,0
9142,Toyota,YARIS,135000.0,2021,1,125.0,0,petrol,1.5,0,1,0,0,1
9143,Skoda,SUPERB,198000.0,2023,1,190.0,0,petrol,2.0,1,1,1,0,0
9144,Jeep,RENEGADE,179000.0,2023,1,180.0,1,petrol,1.3,1,0,0,1,0
9145,Nissan,QASHQAI,9000.0,2019,2,160.0,0,petrol,1.3,0,1,0,0,1
9146,Mercedes-Benz,A,209000.0,2022,2,136.0,0,petrol,1.3,0,1,1,1,0
9147,Toyota,COROLLA,96500.0,2020,1,122.0,0,hybrid,1.8,0,1,0,0,1
9148,Nissan,X-TRAIL,90000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0
9149,Kia,NIRO PHEV,127000.0,2022,1,141.0,0,hybrid,1.6,0,1,1,0,0
9150,Jeep,GRAND CHEROKEE,98500.0,2018,1,286.0,1,petrol,3.6,1,1,0,0,0
9151,Audi,Q3,199000.0,2022,3,190.0,1,petrol,2.0,0,1,0,0,1
9152,Hyundai,IONIQ,120900.0,2021,1,141.0,0,hybrid,1.6,1,1,0,0,0
9153,Skoda,SUPERB,110000.0,2020,2,150.0,0,petrol,1.5,0,1,0,0,1
9154,Toyota,AVENSIS,12000.0,2006,2,150.0,0,petrol,2.0,1,0,0,0,0
9155,Kia,NIRO HYBRID,60000.0,2017,2,141.0,0,hybrid,1.6,0,1,0,0,1
9156,Renault,CAPTURE,2000.0,2016,2,118.0,0,petrol,1.2,1,1,0,1,0
9157,Hyundai,SONATA HYBRID,7000.0,2021,2,192.0,0,hybrid,2.0,0,1,0,0,1
9158,Toyota,COROLLA,119000.0,2021,2,98.0,0,hybrid,1.8,0,0,0,0,1
9159,Renault,CLIO,20000.0,2015,2,90.0,0,petrol,0.9,1,0,1,1,0
9160,Nissan,QASHQAI,2000.0,2017,2,115.0,0,petrol,1.2,0,1,1,1,0
9161,Audi,Q7,159900.0,2017,2,218.0,1,diesel,3.0,1,1,0,1,0
9162,Chevrolet,TRAVERSE,135000.0,2018,2,310.0,0,electric,3.6,0,1,1,0,0
9163,Kia,CEED,59900.0,2020,1,140.0,0,petrol,1.4,0,1,1,1,0
9164,Skoda,SUPERB,10000.0,2023,1,190.0,0,petrol,2.0,1,1,0,0,1
9165,Toyota,COROLLA,98900.0,2020,1,98.0,0,hybrid,1.8,0,1,0,1,0
9166,BMW,5 SERIES,51000.0,2012,7,204.0,0,petrol,2.5,1,1,0,0,1
9167,Mercedes-Benz,SCLASS COUPE,139000.0,2010,6,612.0,0,petrol,6.0,1,1,0,0,0
9168,Hyundai,I20,18500.0,2014,3,85.0,0,petrol,1.2,1,1,1,0,0
9169,Mitsubishi,L200,55000.0,2010,1,136.0,0,diesel,2.5,1,0,0,1,0
9170,Renault,MEGANE,47900.0,2018,3,110.0,0,diesel,1.5,1,1,0,1,0
9171,Peugeot,3008,128000.0,2023,1,130.0,0,diesel,1.5,0,1,0,0,1
9172,Alfa Romeo,ROMEO,33400.0,2017,1,170.0,0,petrol,1.4,1,1,0,1,0
9173,Kia,SELTOS,108000.0,2021,1,149.0,0,petrol,2.0,1,1,1,0,0
9174,Dacia,STABS,6000.0,2017,2,115.0,0,diesel,1.2,1,0,0,0,0
9175,Mitsubishi,ASX,101500.0,2020,1,150.0,0,petrol,2.0,0,1,1,1,0
9176,BMW,X5,239000.0,2018,2,313.0,1,hybrid,2.0,1,1,0,0,0
9177,Nissan,JUKE,5900.0,2019,1,113.0,0,petrol,1.6,1,1,1,0,0
9178,Infiniti,QX55,275000.0,2023,1,268.0,1,petrol,2.0,1,1,1,0,0
9179,Fiat,500,14000.0,2013,5,69.0,0,petrol,1.2,1,0,0,1,0
9180,Hyundai,IONIQ,106900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0
9181,Mazda,6,152000.0,2022,1,195.0,0,petrol,2.5,0,1,0,0,1
9182,Mitsubishi,OUTLANDER,60000.0,2014,2,150.0,0,petrol,2.0,1,1,0,0,0
9183,Seat,ATKA,91000.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1
9184,Skoda,KODIAQ,117000.0,2020,1,150.0,0,petrol,1.5,0,1,0,0,1
9185,Hyundai,TUCSON,105000.0,2020,1,177.0,0,petrol,1.6,0,1,0,0,1
9186,Kia,PICANTO,73000.0,2022,1,84.0,0,petrol,1.2,1,1,1,0,0
9187,Audi,Q3,160000.0,2020,2,150.0,0,petrol,1.5,0,1,0,0,1
9188,Chevrolet,BLAZER,165000.0,2020,2,230.0,1,electric,2.0,0,1,0,0,1
9189,Kia,NIRO HYBRID,102000.0,2020,1,141.0,0,hybrid,1.6,0,1,1,1,0
9190,Nissan,X-TRAIL,135000.0,2021,1,160.0,0,petrol,1.3,1,1,1,0,0
9191,Peugeot,5008,158000.0,2022,1,180.0,0,petrol,1.6,1,0,1,0,1
9192,Citroen,C4,57000.0,2018,2,120.0,0,diesel,1.6,0,1,1,1,0
9193,Toyota,COROLLA,101000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,0,1
9194,Mazda,CX5,67000.0,2016,2,165.0,0,petrol,2.0,1,1,0,1,0
9195,Nissan,MICRA,30900.0,2018,1,80.0,0,petrol,1.2,1,0,0,1,0
9196,Mercedes-Benz,CLA,284000.0,2023,1,160.0,0,hybrid,1.3,0,1,1,0,0
9197,BMW,4 SERIES,20000.0,2023,1,255.0,0,petrol,2.0,0,1,0,0,1
9198,Toyota,CAMRY,38900.0,2011,3,167.0,0,petrol,2.4,1,1,0,0,0
9199,Mercedes-Benz,B-CLASS,77000.0,2017,3,122.0,0,petrol,1.6,1,1,1,0,0
9200,Citroen,JUMPY SHORTMEDIUM,75000.0,2020,1,150.0,0,diesel,2.0,1,0,1,1,0
9201,Volvo,XC40,179400.0,2020,1,262.0,0,hybrid,1.5,0,0,1,1,0
9202,Mazda,CX30,104500.0,2020,1,165.0,0,petrol,2.0,0,1,0,0,1
9203,Chevrolet,TRAVERSE,135000.0,2019,2,310.0,0,electric,3.6,1,1,1,0,0
9204,Cadillac,XT6,295000.0,2022,1,310.0,0,petrol,3.6,1,1,1,0,0
9205,Jeep,GRAND CHEROKEE,238050.0,2021,1,286.0,1,petrol,3.6,1,1,0,0,0
9206,Renault,CLIO,26000.0,2015,2,120.0,0,petrol,1.2,1,1,0,0,0
9207,Mitsubishi,ECLIPSE CROSS,96125.0,2018,1,163.0,0,petrol,1.5,1,0,1,0,1
9208,Toyota,COROLLA,96300.0,2019,2,98.0,0,hybrid,1.8,0,1,1,0,0
9209,Mercedes-Benz,E CLASS,200000.0,2018,2,211.0,0,hybrid,2.0,0,0,0,1,1
9210,Peugeot,3008,135000.0,2022,1,130.0,0,diesel,1.5,0,1,0,0,1
9211,Peugeot,3008,115459.0,2018,1,165.0,0,petrol,1.6,0,1,1,1,0
9212,Skoda,KAROQ,108000.0,2021,0,150.0,0,petrol,1.5,0,1,0,0,1
9213,Toyota,COROLLA,126031.0,2022,1,98.0,0,hybrid,1.8,0,1,0,1,0
9214,Skoda,SUPERB,107500.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0
9215,Toyota,COROLLA,114900.0,2021,1,98.0,0,hybrid,1.8,0,1,0,0,0
9216,Mazda,CX5,126000.0,2021,2,165.0,0,petrol,2.0,0,1,1,1,0
9217,Citroen,C3,47000.0,2019,2,110.0,0,petrol,1.2,0,1,1,1,0
9218,Renault,MEGANE,96000.0,2021,1,116.0,0,diesel,1.5,1,1,0,1,0
9219,Citroen,C5,141000.0,2022,1,180.0,0,petrol,1.6,0,1,0,0,1
9220,BMW,X6,249000.0,2018,1,258.0,1,diesel,3.0,1,0,1,0,0
9221,Lexus,RX330,35000.0,2008,5,211.0,1,hybrid,3.3,1,0,0,0,0
9222,Alfa Romeo,STELVIO,189000.0,2020,1,280.0,1,petrol,2.0,1,1,1,0,0
9223,Mitsubishi,OUTLANDER,117000.0,2019,1,150.0,1,petrol,2.0,0,1,1,1,0
9224,Mazda,3,11500.0,2021,2,165.0,0,petrol,2.0,0,1,0,0,1
9225,Mazda,CX5,52500.0,2013,3,155.0,0,petrol,2.0,1,1,0,1,0
9226,Skoda,KODIAQ,119000.0,2019,1,150.0,0,petrol,1.5,0,1,0,0,1
9227,Nissan,X-TRAIL,88000.0,2019,1,150.0,0,diesel,1.7,0,1,1,1,0
9228,Kia,PICANTO,77600.0,2021,1,84.0,0,petrol,1.2,1,1,1,0,0
9229,Ford,PUMA,87900.0,2021,1,125.0,0,petrol,1.0,0,1,0,0,1
9230,Hyundai,TUCSON,122000.0,2020,1,155.0,0,petrol,2.0,1,1,1,0,0
9231,BMW,X5,40000.0,2009,10,235.0,1,diesel,3.0,1,1,0,0,0
9232,Hyundai,I10,14000.0,2013,3,69.0,0,petrol,1.1,1,0,0,1,0
9233,Mercedes-Benz,GLA,6900.0,2019,1,156.0,0,petrol,1.6,1,1,1,0,0
9234,Land Rover,ROVER RANGE SPORT,420000.0,2021,1,404.0,0,hybrid,2.0,1,0,0,0,0
9235,Toyota,COROLLA,106000.0,2020,1,98.0,0,petrol,1.8,0,1,1,1,0
9236,Skoda,SUPERB,24000.0,2011,2,200.0,0,petrol,2.0,1,1,0,0,0
9237,Audi,A5,60000.0,2020,1,252.0,1,petrol,2.0,0,0,0,0,0
9238,Porsche,CAYENNE,550000.0,2022,1,340.0,1,petrol,3.0,0,1,0,0,1
9239,Jeep,COMPASS,222000.0,2022,1,180.0,1,hybrid,1.3,0,1,0,0,1
9240,Mitsubishi,SPACE STAR,56000.0,2020,1,80.0,0,petrol,1.2,1,1,1,0,0
9241,Toyota,COROLLA,113240.0,2020,1,98.0,0,hybrid,1.8,1,0,1,0,0
9242,Lexus,NX,218000.0,2021,1,155.0,0,hybrid,2.5,0,0,1,0,1
9243,Citroen,C4,60900.0,2020,1,130.0,0,petrol,1.2,0,1,0,0,1
9244,Renault,GRAND SCENIC,87900.0,2021,1,140.0,0,petrol,1.3,0,1,1,0,0
9245,Land Rover,DISCOVERY SPORT,100000.0,2016,2,180.0,1,diesel,2.0,0,1,1,1,0
9246,Alfa Romeo,STELVIO,232000.0,2022,1,280.0,1,petrol,2.0,1,0,1,0,1
9247,Jeep,GRAND CHEROKEE,210000.0,2021,1,286.0,1,petrol,3.6,1,1,0,0,0
9248,Mercedes-Benz,C,355000.0,2023,1,258.0,0,petrol,2.0,0,1,1,0,0
9249,Land Rover,ROVER RANGE EVOQUE,5000.0,2015,4,190.0,1,diesel,2.0,1,1,0,1,0
9250,Citroen,JUMPY SHORTMEDIUM,160000.0,2022,2,144.0,0,diesel,2.0,0,0,0,1,0
9251,Toyota,PRIUS,22000.0,2008,4,76.0,0,hybrid,1.5,0,1,0,1,0
9252,Kia,NIRO PHEV,130000.0,2021,1,141.0,0,hybrid,1.6,0,1,0,1,0
9253,Land Rover,ROVER RANGE EVOQUE,290000.0,2021,1,200.0,1,hybrid,1.5,1,0,0,0,0
9254,Chrysler,PACIFICA,142000.0,2019,2,280.0,0,petrol,3.6,0,1,0,0,1
9255,Hyundai,IONIQ,90218.0,2020,1,141.0,0,hybrid,1.6,0,1,0,0,1
9256,Toyota,YARIS,134900.0,2024,0,92.0,0,hybrid,1.5,0,0,0,0,1
9257,Toyota,COROLLA,106580.0,2021,1,98.0,0,hybrid,1.8,0,1,0,0,1
9258,Renault,MEGANE,79000.0,2021,1,116.0,0,diesel,1.5,0,1,0,0,1
9259,Audi,Q5,59900.0,2014,5,225.0,1,petrol,2.0,1,1,0,0,0
9260,Toyota,CHR,110000.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1
9261,Kia,NIRO PHEV,114500.0,2021,1,141.0,0,hybrid,1.6,0,1,1,0,0
9262,Mercedes-Benz,SL,1285000.0,2024,0,585.0,0,petrol,4.0,0,1,0,0,1
9263,Audi,A4,19000.0,2019,1,190.0,0,petrol,2.0,0,1,0,0,1
9264,Skoda,KAROQ,80000.0,2018,3,115.0,0,petrol,1.0,0,1,0,0,1
9265,Renault,MEGANE,50000.0,2017,3,110.0,0,diesel,1.5,0,1,0,1,0
9266,Hyundai,I30CW,16125.0,2010,2,126.0,0,petrol,1.6,1,0,0,0,0
9267,Kia,PICANTO,70000.0,2022,1,84.0,0,petrol,1.2,0,1,1,1,0
9268,Hyundai,I20,22000.0,2011,4,100.0,0,petrol,1.4,1,0,0,0,0
9269,Isuzu,2X4 DMAX,73000.0,2013,2,163.0,0,diesel,2.5,1,1,0,0,0
9270,Mazda,6,142175.0,2022,3,195.0,0,petrol,2.5,0,1,0,0,1
9271,Volvo,XC60,169500.0,2018,1,407.0,1,hybrid,2.0,1,1,0,0,0
9272,Mazda,3,5150.0,2017,2,120.0,0,petrol,1.5,1,1,0,1,0
9273,Infiniti,QX50,228000.0,2022,1,268.0,1,petrol,2.0,1,1,0,0,0
9274,Skoda,KAROQ,107900.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1
9275,Skoda,SUPERB,95900.0,2020,0,190.0,0,petrol,2.0,0,1,0,0,1
9276,Chevrolet,BLAZER,159900.0,2020,1,308.0,1,electric,3.6,1,1,0,0,0
9277,Mazda,CX5,4000.0,2013,2,155.0,0,petrol,2.0,1,1,0,1,0
9278,Seat,TOLEDO,24900.0,2016,1,125.0,0,petrol,1.4,0,1,1,1,0
9279,Volvo,XC60,135000.0,2018,1,407.0,1,hybrid,2.0,1,1,0,0,0
9280,Skoda,KAMIK,109000.0,2021,2,150.0,0,petrol,1.5,0,1,0,0,1
9281,Mazda,CX5,5700.0,2014,2,155.0,0,petrol,2.0,1,1,0,1,0
9282,Kia,NIRO HYBRID,91000.0,2017,1,141.0,0,hybrid,1.6,0,1,0,0,1
9283,Volvo,XC60,11990.0,2018,1,407.0,1,hybrid,2.0,1,1,1,0,0
9284,Honda,JAZZ,10000.0,2006,3,83.0,0,petrol,1.3,1,0,0,0,0
9285,Toyota,COROLLA,103000.0,2020,2,98.0,0,hybrid,1.8,0,1,0,1,0
9286,Mazda,3,12000.0,2009,4,105.0,0,petrol,1.6,1,0,0,0,0
9287,Hyundai,I30,40000.0,2016,2,135.0,0,petrol,1.6,0,1,1,1,0
9288,Chevrolet,SONIC,10500.0,2014,3,116.0,0,electric,1.6,1,1,1,0,0
9289,Mercedes-Benz,C,405000.0,2022,3,390.0,1,petrol,3.0,1,0,1,0,1
9290,Hyundai,IX35,45000.0,2015,2,154.0,0,petrol,2.0,1,0,0,0,0
9291,Hyundai,IONIQ,89000.0,2019,2,141.0,0,hybrid,1.6,0,1,1,0,0
9292,Mitsubishi,OUTLANDER,141000.0,2021,1,181.0,0,petrol,2.5,0,1,0,0,1
9293,Toyota,COROLLA,74500.0,2018,1,132.0,0,petrol,1.6,1,0,1,1,0
9294,Toyota,CHR,84900.0,2017,1,98.0,0,hybrid,1.8,0,1,1,0,0
9295,Cupra,FORMENTOR,229000.0,2024,1,245.0,1,petrol,1.4,1,1,0,0,0
9296,Genesis,GV80,399000.0,2023,1,370.0,0,petrol,2.5,0,1,0,1,0
9297,Audi,Q5,159000.0,2018,2,252.0,1,petrol,2.0,1,1,1,0,0
9298,Mitsubishi,ASX,66000.0,2020,2,150.0,0,petrol,2.0,0,1,1,0,0
9299,Infiniti,QX55,309900.0,2024,0,268.0,1,petrol,2.0,0,1,0,0,1
9300,Mercedes-Benz,GLC,455000.0,2023,1,204.0,1,petrol,2.0,0,1,1,0,0
9301,Fiat,PUNTO EVO GENERATION III FACELIFT,13000.0,2010,2,78.0,0,electric,1.4,1,0,0,0,0
9302,Kia,OPTIMA,45000.0,2018,3,156.0,0,hybrid,2.0,0,1,0,0,1
9303,Chevrolet,TRAVERSE,78000.0,2018,1,281.0,0,electric,3.6,1,0,0,0,0
9304,Audi,Q3,78000.0,2015,3,170.0,0,petrol,2.0,0,1,0,0,0
9305,BMW,1 SERIES,32000.0,2013,5,136.0,0,petrol,1.6,1,0,0,1,0
9306,Mazda,CX5,69000.0,2016,2,165.0,0,petrol,2.0,1,1,0,1,0
9307,Audi,A6,36000.0,2014,1,180.0,0,petrol,2.0,1,1,0,0,0
9308,Audi,Q5,130000.0,2017,2,230.0,1,petrol,2.0,1,1,0,0,0
9309,Nissan,X-TRAIL,140500.0,2021,2,160.0,0,petrol,1.3,1,1,1,0,0
9310,Audi,Q5,149000.0,2018,2,252.0,1,petrol,2.0,1,1,1,0,0
9311,Peugeot,308,37000.0,2017,2,130.0,0,petrol,1.2,1,1,0,1,0
9312,Audi,A4,46000.0,2015,5,120.0,0,petrol,1.8,1,1,0,0,0
9313,Kia,SPORTAGE,58000.0,2016,2,132.0,0,petrol,1.6,1,1,1,0,0
9314,Toyota,AURIS HYBRID,68000.0,2018,1,99.0,0,hybrid,1.8,1,0,0,1,0
9315,Volkswagen,GOLF,75000.0,2017,1,150.0,0,diesel,1.4,0,1,1,1,0
9316,Peugeot,5008,124000.0,2021,1,180.0,0,petrol,1.6,1,1,0,0,1
9317,Volkswagen,TRANSPORTER,129800.0,2019,1,150.0,0,diesel,2.0,1,0,1,1,0
9318,Seat,IBIZA,41990.0,2017,2,110.0,0,petrol,1.0,1,1,0,1,0
9319,Nissan,QASHQAI,120000.0,2021,1,160.0,0,petrol,1.3,0,1,0,0,1
9320,Mitsubishi,OUTLANDER,118000.0,2021,1,150.0,0,petrol,2.0,0,1,0,0,1
9321,Mazda,CX3,93000.0,2021,1,156.0,0,petrol,2.0,1,1,0,1,0
9322,Kia,SPORTAGE,85900.0,2020,2,177.0,0,petrol,1.6,1,1,1,0,0
9323,Mazda,3,5500.0,2008,2,105.0,0,petrol,1.6,1,0,0,0,0
9324,Chevrolet,BLAZER,178000.0,2021,1,230.0,1,electric,2.0,1,1,0,0,1
9325,Hyundai,I20,4000.0,2014,2,100.0,0,petrol,1.4,1,0,0,0,0
9326,Mazda,6,168000.0,2023,1,195.0,0,petrol,2.5,0,1,0,0,1
9327,Suzuki,SX4,25000.0,2013,3,120.0,0,petrol,1.6,1,1,0,0,0
9328,Toyota,CHR,89900.0,2018,2,98.0,0,hybrid,1.8,0,1,0,0,1
9329,Peugeot,5008,92000.0,2018,1,165.0,0,petrol,1.6,1,1,1,0,0
9330,Skoda,SUPERB,35000.0,2013,2,153.0,0,petrol,1.8,1,1,0,0,0
9331,Nissan,X-TRAIL,80000.0,2018,1,130.0,0,diesel,1.6,0,1,1,1,0
9332,Land Rover,DISCOVERY SPORT,112000.0,2015,3,240.0,1,petrol,2.0,1,1,0,0,0
9333,Toyota,YARIS,45000.0,2016,2,99.0,0,petrol,1.3,1,0,0,1,0
9334,Suzuki,ALTO,14000.0,2010,3,67.0,0,petrol,1.0,1,0,0,0,0
9335,Jeep,WRANGLER,359500.0,2023,1,285.0,1,petrol,3.6,1,1,1,0,0
9336,Nissan,X-TRAIL,99000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0
9337,Mazda,CX5,151000.0,2021,2,165.0,0,petrol,2.0,0,1,0,0,1
9338,Toyota,COROLLA,97000.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0
9339,Toyota,YARIS,46000.0,2014,3,74.0,0,hybrid,1.5,0,0,0,0,0
9340,Skoda,KODIAQ,139900.0,2019,2,150.0,0,diesel,2.0,1,0,0,0,0
9341,Nissan,X-TRAIL,109900.0,2018,1,177.0,1,diesel,2.0,0,1,1,1,0
9342,Kia,CEED,45000.0,2018,1,136.0,0,diesel,1.6,0,0,0,0,0
9343,Dacia,STABS,59000.0,2021,2,95.0,0,diesel,1.5,1,0,1,1,0
9344,Kia,STONIC,73000.0,2019,1,100.0,0,petrol,1.4,0,1,1,1,0
9345,Hyundai,I10,69295.0,2020,1,84.0,0,petrol,1.2,0,1,1,0,0
9346,Toyota,RAV4,129900.0,2019,1,175.0,1,petrol,2.0,0,1,0,0,1
9347,Hyundai,IONIQ,103000.0,2021,1,141.0,0,hybrid,1.6,1,1,0,0,0
9348,BMW,5 SERIES,89900.0,2016,2,184.0,0,petrol,2.0,0,1,0,0,0
9349,Mercedes-Benz,G,450000.0,2012,5,211.0,1,diesel,3.0,1,1,0,0,0
9350,Isuzu,4X4 DMAX,110000.0,2016,2,163.0,1,diesel,2.5,1,0,0,0,0
9351,Mitsubishi,L200,145000.0,2020,1,150.0,1,diesel,2.3,1,1,1,0,0
9352,Toyota,COROLLA,3000.0,2020,1,98.0,0,petrol,1.8,0,1,0,0,1
9353,Mitsubishi,ECLIPSE CROSS,94000.0,2019,1,163.0,0,petrol,1.5,0,1,0,0,1
9354,Mercedes-Benz,C,190000.0,2020,2,211.0,0,hybrid,2.0,0,1,1,0,0
9355,Nissan,QASHQAI,44000.0,2013,3,140.0,1,petrol,2.0,1,1,0,0,0
9356,Citroen,BERLINGO,102000.0,2021,1,130.0,0,diesel,1.5,1,0,1,1,0
9357,Dodge,RAM SHORT,295000.0,2024,0,370.0,1,petrol,6.7,1,0,0,0,0
9358,Toyota,COROLLA,40000.0,2014,2,132.0,0,petrol,1.6,1,0,0,0,0
9359,Lexus,RX450H,239000.0,2020,1,262.0,1,hybrid,3.5,0,0,0,0,1
9360,Toyota,HILUX,161000.0,2021,1,150.0,0,diesel,2.4,1,1,1,0,0
9361,Skoda,SUPERB,120000.0,2021,1,190.0,0,petrol,2.0,0,1,0,0,1
9362,Renault,MEGANE,69500.0,2021,1,116.0,0,diesel,1.5,0,0,1,1,1
9363,Toyota,HILUX,176800.0,2019,1,150.0,1,diesel,2.4,0,1,0,0,1
9364,Toyota,CHR,95000.0,2018,2,98.0,0,hybrid,1.8,0,1,1,0,0
9365,Peugeot,3008,105000.0,2020,2,130.0,0,petrol,1.2,0,0,1,0,0
9366,Nissan,X-TRAIL,79500.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0
9367,Toyota,CHR,79000.0,2017,1,98.0,0,hybrid,1.8,0,0,0,1,1
9368,Isuzu,2X4 DMAX,85225.0,2017,1,163.0,0,diesel,1.9,1,0,1,1,0
9369,Land Rover,ROVER RANGE SPORT,49900.0,2007,6,390.0,1,petrol,4.2,1,1,0,0,0
9370,Hyundai,IX35,40650.0,2013,3,163.0,0,petrol,2.0,1,1,0,0,0
9371,Volvo,XC90,5000.0,2016,3,225.0,1,diesel,2.0,0,1,0,0,1
9372,Isuzu,2X4 DMAX,70000.0,2015,2,163.0,0,diesel,2.5,1,0,1,0,0
9373,BMW,X6,699000.0,2024,0,340.0,1,petrol,3.0,0,1,0,0,1
9374,Hyundai,IONIQ,82000.0,2019,3,141.0,0,hybrid,1.6,0,1,0,0,1
9375,Chevrolet,SILVERADO 2500,179900.0,2021,4,445.0,1,diesel,6.6,0,0,0,0,0
9376,Nissan,X-TRAIL,45900.0,2016,2,130.0,0,diesel,1.6,0,1,1,1,0
9377,Mercedes-Benz,S-CLASS,870000.0,2022,1,435.0,0,petrol,3.0,0,0,0,0,0
9378,Ford,EDGE,79000.0,2017,2,285.0,1,petrol,3.5,1,1,0,0,0
9379,Mitsubishi,OUTLANDER,92990.0,2017,1,150.0,0,petrol,2.0,0,1,0,0,1
9380,Skoda,KODIAQ,120000.0,2019,1,150.0,0,petrol,1.5,0,1,0,0,1
9381,Alfa Romeo,STELVIO,132800.0,2018,2,200.0,1,petrol,2.0,0,1,0,0,1
